,year,genre,name,rating,budget,PF
248,2005.0655737704917,rom__com,4,5.6698360655737705,236352459.01639345,0.7101639344262295
249,2005.0819672131147,rom__com,4,5.642295081967213,236065573.7704918,0.6977049180327869
250,2005.0983606557377,rom__com,4,5.614754098360656,235778688.52459016,0.6852459016393443
251,2005.1147540983607,rom__com,4,5.587213114754099,235491803.27868852,0.6727868852459017
252,2005.1311475409836,rom__com,4,5.559672131147541,235204918.03278688,0.660327868852459
253,2005.1475409836066,rom__com,4,5.532131147540984,234918032.78688523,0.6478688524590164
254,2005.1639344262296,rom__com,4,5.504590163934426,234631147.54098362,0.6354098360655738
255,2005.1803278688524,rom__com,4,5.477049180327869,234344262.29508197,0.6229508196721312
256,2005.1967213114754,rom__com,4,5.449508196721312,234057377.04918033,0.6104918032786886
257,2005.2131147540983,rom__com,4,5.421967213114754,233770491.80327868,0.5980327868852459
258,2005.2295081967213,rom__com,4,5.394426229508197,233483606.55737704,0.5855737704918033
259,2005.2459016393443,rom__com,4,5.366885245901639,233196721.3114754,0.5731147540983607
260,2005.2622950819673,rom__com,4,5.339344262295082,232909836.06557378,0.5606557377049181
261,2005.27868852459,rom__com,4,5.311803278688525,232622950.81967214,0.5481967213114753
262,2005.295081967213,rom__com,4,5.284262295081968,232336065.5737705,0.5357377049180327
263,2005.311475409836,rom__com,4,5.25672131147541,232049180.32786885,0.5232786885245901
264,2005.327868852459,rom__com,4,5.2291803278688525,231762295.0819672,0.5108196721311475
265,2005.344262295082,rom__com,4,5.201639344262295,231475409.83606556,0.4983606557377049
266,2005.360655737705,rom__com,4,5.174098360655738,231188524.59016395,0.4859016393442623
267,2005.377049180328,rom__com,4,5.146557377049181,230901639.3442623,0.4734426229508197
268,2005.3934426229507,rom__com,4,5.119016393442623,230614754.09836066,0.460983606557377
269,2005.4098360655737,rom__com,4,5.0914754098360655,230327868.852459,0.4485245901639344
270,2005.4262295081967,rom__com,4,5.063934426229508,230040983.60655737,0.43606557377049177
271,2005.4426229508197,rom__com,4,5.036393442622951,229754098.36065573,0.42360655737704916
272,2005.4590163934427,rom__com,4,5.008852459016394,229467213.1147541,0.41114754098360656
273,2005.4754098360656,rom__com,4,4.981311475409836,229180327.86885247,0.3986885245901639
274,2005.4918032786886,rom__com,4,4.9537704918032786,228893442.62295082,0.3862295081967213
275,2005.5081967213114,rom__com,4,4.926229508196721,228606557.37704918,0.37377049180327865
276,2005.5245901639344,rom__com,4,4.898688524590164,228319672.13114753,0.36131147540983605
277,2005.5409836065573,rom__com,4,4.871147540983607,228032786.8852459,0.34885245901639345
278,2005.5573770491803,rom__com,4,4.843606557377049,227745901.63934427,0.3363934426229508
279,2005.5737704918033,rom__com,4,4.816065573770492,227459016.39344263,0.3239344262295082
280,2005.5901639344263,rom__com,4,4.788524590163934,227172131.147541,0.31147540983606553
281,2005.6065573770493,rom__com,4,4.760983606557377,226885245.90163934,0.29901639344262293
282,2005.622950819672,rom__com,4,4.73344262295082,226598360.6557377,0.28655737704918033
283,2005.639344262295,rom__com,4,4.705901639344262,226311475.40983605,0.27409836065573767
284,2005.655737704918,rom__com,4,4.678360655737705,226024590.16393444,0.26163934426229507
