year,genre,name,rating,budget,PF
2012.90909090909,rom__com,5,5.58727272727273,646363636.363636,0.344545454545455
2012,thriller,13,5.37,3140000000,0.62
2012.09090909091,thriller,13,5.35909090909091,3173636363.63636,0.53
2012.18181818182,thriller,13,5.34818181818182,3207272727.27273,0.44
2012.27272727273,thriller,13,5.33727272727273,3240909090.90909,0.35
2012.36363636364,thriller,13,5.32636363636364,3274545454.54545,0.26
2012.45454545455,thriller,13,5.31545454545455,3308181818.18182,0.17
2012.54545454545,thriller,13,5.30454545454546,3341818181.81818,0.08
2012.63636363636,thriller,13,5.29363636363636,3375454545.45455,-0.01
2012.72727272727,thriller,13,5.28272727272727,3409090909.09091,-0.1
2012.81818181818,thriller,13,5.27181818181818,3442727272.72727,-0.19
2012.90909090909,thriller,13,5.26090909090909,3476363636.36364,-0.28
2013,action,11,5.13,6160000000,0.35
2013.09090909091,action,11,5.12454545454545,6196363636.36364,0.351818181818182
2013.18181818182,action,11,5.11909090909091,6232727272.72727,0.353636363636364
2013.27272727273,action,11,5.11363636363636,6269090909.09091,0.355454545454545
2013.36363636364,action,11,5.10818181818182,6305454545.45455,0.357272727272727
2013.45454545455,action,11,5.10272727272727,6341818181.81818,0.359090909090909
2013.54545454545,action,11,5.09727272727273,6378181818.18182,0.360909090909091
2013.63636363636,action,11,5.09181818181818,6414545454.54546,0.362727272727273
2013.72727272727,action,11,5.08636363636364,6450909090.90909,0.364545454545455
2013.81818181818,action,11,5.08090909090909,6487272727.27273,0.366363636363636
2013.90909090909,action,11,5.07545454545455,6523636363.63636,0.368181818181818
2013,comedy,16,5.44,3477500000,0.26
2013.09090909091,comedy,16,5.31454545454545,3363545454.54545,0.189090909090909
2013.18181818182,comedy,16,5.18909090909091,3249590909.09091,0.118181818181818
2013.27272727273,comedy,16,5.06363636363636,3135636363.63636,0.047272727272727
2013.36363636364,comedy,16,4.93818181818182,3021681818.18182,-0.023636363636364
2013.45454545455,comedy,16,4.81272727272727,2907727272.72727,-0.094545454545455
2013.54545454545,comedy,16,4.68727272727273,2793772727.27273,-0.165454545454545
2013.63636363636,comedy,16,4.56181818181818,2679818181.81818,-0.236363636363636
2013.72727272727,comedy,16,4.43636363636364,2565863636.36364,-0.307272727272727
2013.81818181818,comedy,16,4.31090909090909,2451909090.90909,-0.378181818181818
2013.90909090909,comedy,16,4.18545454545455,2337954545.45455,-0.449090909090909
2013,drama,32,6.06,4108500000,-0.29
2013.09090909091,drama,32,6.06636363636364,4256772727.27273,-0.290909090909091
2013.18181818182,drama,32,6.07272727272727,4405045454.54546,-0.291818181818182
2013.27272727273,drama,32,6.07909090909091,4553318181.81818,-0.292727272727273
2013.36363636364,drama,32,6.08545454545455,4701590909.09091,-0.293636363636364
2013.45454545455,drama,32,6.09181818181818,4849863636.36364,-0.294545454545455
2013.54545454545,drama,32,6.09818181818182,4998136363.63636,-0.295454545454545
2013.63636363636,drama,32,6.10454545454545,5146409090.90909,-0.296363636363636
2013.72727272727,drama,32,6.11090909090909,5294681818.18182,-0.297272727272727
2013.81818181818,drama,32,6.11727272727273,5442954545.45455,-0.298181818181818
2013.90909090909,drama,32,6.12363636363636,5591227272.72727,-0.299090909090909
2013,love_story,9,5.71,2490000000,0.9
2013.09090909091,love_story,9,5.64,2362272727.27273,0.813636363636364
2013.18181818182,love_story,9,5.57,2234545454.54545,0.727272727272727
2013.27272727273,love_story,9,5.5,2106818181.81818,0.640909090909091
2013.36363636364,love_story,9,5.43,1979090909.09091,0.554545454545455
2013.45454545455,love_story,9,5.36,1851363636.36364,0.468181818181818
2013.54545454545,love_story,9,5.29,1723636363.63636,0.381818181818182
2013.63636363636,love_story,9,5.22,1595909090.90909,0.295454545454545
2013.72727272727,love_story,9,5.15,1468181818.18182,0.209090909090909
2013.81818181818,love_story,9,5.08,1340454545.45455,0.122727272727273
2013.90909090909,love_story,9,5.01,1212727272.72727,0.036363636363636
2013,rom__com,3,5.63,550000000,0.33
2013.09090909091,rom__com,3,5.64090909090909,757654545.454546,0.316363636363636
2013.18181818182,rom__com,3,5.65181818181818,965309090.909091,0.302727272727273
2013.27272727273,rom__com,3,5.66272727272727,1172963636.36364,0.289090909090909
2013.36363636364,rom__com,3,5.67363636363636,1380618181.81818,0.275454545454545
2013.45454545455,rom__com,3,5.68454545454546,1588272727.27273,0.261818181818182
2013.54545454545,rom__com,3,5.69545454545455,1795927272.72727,0.248181818181818
2013.63636363636,rom__com,3,5.70636363636364,2003581818.18182,0.234545454545455
2013.72727272727,rom__com,3,5.71727272727273,2211236363.63636,0.220909090909091
2013.81818181818,rom__com,3,5.72818181818182,2418890909.09091,0.207272727272727
2013.90909090909,rom__com,3,5.73909090909091,2626545454.54546,0.193636363636364
2013,thriller,22,5.25,3510000000,-0.37
2013.09090909091,thriller,22,5.25727272727273,3340727272.72727,-0.329090909090909
2013.18181818182,thriller,22,5.26454545454545,3171454545.45455,-0.288181818181818
2013.27272727273,thriller,22,5.27181818181818,3002181818.18182,-0.247272727272727
2013.36363636364,thriller,22,5.27909090909091,2832909090.90909,-0.206363636363636
2013.45454545455,thriller,22,5.28636363636364,2663636363.63636,-0.165454545454545
2013.54545454545,thriller,22,5.29363636363636,2494363636.36364,-0.124545454545455
2013.63636363636,thriller,22,5.30090909090909,2325090909.09091,-0.083636363636364
2013.72727272727,thriller,22,5.30818181818182,2155818181.81818,-0.042727272727273
2013.81818181818,thriller,22,5.31545454545455,1986545454.54545,-0.001818181818182
2013.90909090909,thriller,22,5.32272727272727,1817272727.27273,0.039090909090909
2014,action,9,5.07,6560000000,0.37
2014.09090909091,action,9,5.2,6202727272.72727,0.366363636363636
2014.18181818182,action,9,5.33,5845454545.45455,0.362727272727273
2014.27272727273,action,9,5.46,5488181818.18182,0.359090909090909
2014.36363636364,action,9,5.59,5130909090.90909,0.355454545454546
2014.45454545455,action,9,5.72,4773636363.63636,0.351818181818182
2014.54545454545,action,9,5.85,4416363636.36364,0.348181818181818
2014.63636363636,action,9,5.98,4059090909.09091,0.344545454545455
2014.72727272727,action,9,6.11,3701818181.81818,0.340909090909091
2014.81818181818,action,9,6.24,3344545454.54546,0.337272727272727
2014.90909090909,action,9,6.37,2987272727.27273,0.333636363636364
2014,comedy,12,4.06,2224000000,-0.52
2014.09090909091,comedy,12,4.12272727272727,2285818181.81818,-0.448181818181818
2014.18181818182,comedy,12,4.18545454545455,2347636363.63636,-0.376363636363636
2014.27272727273,comedy,12,4.24818181818182,2409454545.45455,-0.304545454545455
2014.36363636364,comedy,12,4.31090909090909,2471272727.27273,-0.232727272727273
2014.45454545455,comedy,12,4.37363636363636,2533090909.09091,-0.160909090909091
2014.54545454545,comedy,12,4.43636363636364,2594909090.90909,-0.089090909090909
2014.63636363636,comedy,12,4.49909090909091,2656727272.72727,-0.017272727272727
2014.72727272727,comedy,12,4.56181818181818,2718545454.54545,0.054545454545455
2014.81818181818,comedy,12,4.62454545454545,2780363636.36364,0.126363636363636
2014.90909090909,comedy,12,4.68727272727273,2842181818.18182,0.198181818181818
2014,drama,30,6.13,5739500000,-0.3
2014.09090909091,drama,30,6.11909090909091,6027590909.09091,-0.290909090909091
2014.18181818182,drama,30,6.10818181818182,6315681818.18182,-0.281818181818182
2014.27272727273,drama,30,6.09727272727273,6603772727.27273,-0.272727272727273
2014.36363636364,drama,30,6.08636363636364,6891863636.36364,-0.263636363636364
2014.45454545455,drama,30,6.07545454545455,7179954545.45455,-0.254545454545454
2014.54545454545,drama,30,6.06454545454545,7468045454.54545,-0.245454545454545
2014.63636363636,drama,30,6.05363636363636,7756136363.63636,-0.236363636363636
2014.72727272727,drama,30,6.04272727272727,8044227272.72727,-0.227272727272727
2014.81818181818,drama,30,6.03181818181818,8332318181.81818,-0.218181818181818
2014.90909090909,drama,30,6.02090909090909,8620409090.90909,-0.209090909090909
2014,love_story,7,4.94,1085000000,-0.05
2014.09090909091,love_story,7,4.96181818181818,1079318181.81818,-0.048181818181818
2014.18181818182,love_story,7,4.98363636363636,1073636363.63636,-0.046363636363636
2014.27272727273,love_story,7,5.00545454545455,1067954545.45455,-0.044545454545455
2014.36363636364,love_story,7,5.02727272727273,1062272727.27273,-0.042727272727273
2014.45454545455,love_story,7,5.04909090909091,1056590909.09091,-0.040909090909091
2014.54545454545,love_story,7,5.07090909090909,1050909090.90909,-0.039090909090909
2014.63636363636,love_story,7,5.09272727272727,1045227272.72727,-0.037272727272727
2014.72727272727,love_story,7,5.11454545454545,1039545454.54545,-0.035454545454546
2014.81818181818,love_story,7,5.13636363636364,1033863636.36364,-0.033636363636364
2014.90909090909,love_story,7,5.15818181818182,1028181818.18182,-0.031818181818182
2014,rom__com,13,5.75,2834200000,0.18
2014.09090909091,rom__com,13,5.66818181818182,2718363636.36364,0.271818181818182
2014.18181818182,rom__com,13,5.58636363636364,2602527272.72727,0.363636363636364
2014.27272727273,rom__com,13,5.50454545454546,2486690909.09091,0.455454545454546
2014.36363636364,rom__com,13,5.42272727272727,2370854545.45455,0.547272727272727
2014.45454545455,rom__com,13,5.34090909090909,2255018181.81818,0.639090909090909
2014.54545454545,rom__com,13,5.25909090909091,2139181818.18182,0.730909090909091
2014.63636363636,rom__com,13,5.17727272727273,2023345454.54545,0.822727272727273
2014.72727272727,rom__com,13,5.09545454545455,1907509090.90909,0.914545454545454
2014.81818181818,rom__com,13,5.01363636363636,1791672727.27273,1.00636363636364
2014.90909090909,rom__com,13,4.93181818181818,1675836363.63636,1.09818181818182
2014,thriller,10,5.33,1648000000,0.08
2014.09090909091,thriller,10,5.33272727272727,1721363636.36364,0.12
2014.18181818182,thriller,10,5.33545454545455,1794727272.72727,0.16
2014.27272727273,thriller,10,5.33818181818182,1868090909.09091,0.2
2014.36363636364,thriller,10,5.34090909090909,1941454545.45455,0.24
2014.45454545455,thriller,10,5.34363636363636,2014818181.81818,0.28
2014.54545454545,thriller,10,5.34636363636364,2088181818.18182,0.32
2014.63636363636,thriller,10,5.34909090909091,2161545454.54545,0.36
2014.72727272727,thriller,10,5.35181818181818,2234909090.90909,0.4
2014.81818181818,thriller,10,5.35454545454545,2308272727.27273,0.44
2014.90909090909,thriller,10,5.35727272727273,2381636363.63636,0.48
2015,action,3,6.5,2630000000,0.33
2015.09090909091,action,3,6.42727272727273,2562727272.72727,0.380909090909091
2015.18181818182,action,3,6.35454545454545,2495454545.45455,0.431818181818182
2015.27272727273,action,3,6.28181818181818,2428181818.18182,0.482727272727273
2015.36363636364,action,3,6.20909090909091,2360909090.90909,0.533636363636364
2015.45454545455,action,3,6.13636363636364,2293636363.63636,0.584545454545455
2015.54545454545,action,3,6.06363636363636,2226363636.36364,0.635454545454545
2015.63636363636,action,3,5.99090909090909,2159090909.09091,0.686363636363636
